prefix	name	homepage	description
FSO	Food Safety Monitoring Ontology		DiTECT Food Safety Ontology (FSO) is designed to meet the data management needs of the application of data science to the food safety sector. The DiTECT project funded by the EC and China aims to develop integrated framework for real-time detection, assessment, and mitigation of biological, chemical and environmental contaminants throughout the food supply chain. DiTECT food safety ontology covers food safety analysis technologies and methods for noninvasive and rapid assessment of safety and authenticity of food products. The ontology maximally reuses well-known concepts from widely used reference ontologies related to the domains of measurement, agriculture, food and biochemical analysis.
GACS	Global Agricultural Concept Scheme	http://agrisemantics.org/gacs/	The Global Agricultural Concept Scheme (GACS) is a hub for concepts related to agriculture, in multiple languages, for use in Linked Data. The idea for GACS emerged out of discussions at the World Congress of IAALD, the International Association of Agricultural Information Specialists, in July 2013. The Food and Agricultural Organization of the United Nations (FAO), CAB International (CABI), and the National Agricultural Library of the USA (NAL) agreed in October 2013 to explore the feasibility of developing a shared concept scheme by integrating their three thesauri: the AGROVOC Concept Scheme, the CAB Thesaurus (CABT), and NAL Thesaurus (NALT). In the GACS vision, the integration of these three thesauri is but the first step towards the realization of a hub that links to and from the concept schemes beyond the initial three, and in multiple language areas.
GAO	Grapevine Anatomy Ontology		Describes a list of organs classified by biological function, Décrit une liste d'organes classé par fonction biologique
GECO	Agroecology Knowledge Management (GECO ontology)	https://geco.ecophytopic.fr/	Agroecology knowledge management is an application ontology for the description and organization of knowledge to design innovative crop systems. , Gestion des connaissances en agroécologie est une ontologie d’application décrivant et organisant les connaissances permettant de concevoir des systèmes de culture innovants.
GFVO	Genomic Feature and Variation Ontology	https://github.com/BioInterchange/Ontologies	The Genomic Feature and Variation Ontology (GFVO) is modeled to represent genomic data using the Resource Description Format (RDF). It is captures the contents of data files that adhere to the Generic Feature Format Version 3 (GFF3, http://www.sequenceontology.org/resources/gff3.html), the General Transfer Format (GTF, http://mblab.wustl.edu/GTF22.html), the Genome Variation Format Version 1 (GVF, http://www.sequenceontology.org/resources/gvf.html), and the Variant Call Format (VCF, http://vcftools.sourceforge.net/specs.html). The creation of the ontology was inspired by previous work of Robert Hoehndorf on RDF2OWL (http://code.google.com/p/rdf2owl).
GMM_M	GoMapMan - metabolites		GoMapMan is an open web-accessible resource for gene functional annotations in the plant sciences. It was developed to facilitate the improvement, consolidation and visualization of gene annotations across several plant species. GoMapMan ontology is based on MapMan ontology. GoMapMan metabolite ontology (GMM_m) is the hierarchical organisation of plant metabolites where each leaf can typically contain a single metabolite.
GMM_P	GoMapMan - proteins		GoMapMan is an open web-accessible resource for gene functional annotations in the plant sciences. It was developed to facilitate the improvement, consolidation and visualization of gene annotations across several plant species. GoMapMan ontology is based on MapMan ontology. GoMapMan protein ontology (GMM_p) is the hierarchical organisation of plant genes where each leaf can contain several genes and on the other hand, one gene can be present in different leaves (BINs). The same ontology is used to annotate small RNAs based on their target gene(s).
GR-TAX	Gramene Taxonomy Ontology	http://www.gramene.org/	It is a representation of the taxonomy tree in the ontology format. Each term in this ontology can represent subspecies, species, genus, order, class or any rank in the classification. Primarily derived from NCBI Taxonomy, the revisions were made as and when/where required in the rankings. The rank of genome types was added by this project. This taxonomy ontology focuses on the Poaceae (Gramineae) family of plant taxonomy only.
ICC	Indicative Crop Classification	http://www.fao.org/world-census-agriculture/wcarounds/wca2010/en	The Indicative Crop Classification (ICC) was developed for the 2020 round of agricultural censuses.
INFRARISK	InfraRisk Ontology	http://vocabs.datagraft.net/infrarisk.html	The InfraRisk Ontology: Enabling Semantic Interoperability for Critical Infrastructures at Risk from Natural Hazards. This InfraRisk ontology may be used for representing relevant information about natural hazard events and their impact on infrastructure components. Earthquakes, landslides, and other natural hazard events have severe negative socio-economic impacts.
INIA-RDM	INIA Research Datasets	http://data.inia.es/def/	This ontology is used to describe datasets hosted on Spanish National Institute for Agricultural and Food Research and Technology (INIA) Research Data Repository. It combines terms from dataset ontologies such as DCAT, with some specific terms in Agriculture Research, e.g., keywords based on AGROVOC.
INRAETHES	INRAE Thesaurus	https://thesaurus.inrae.fr	INRAE Thesaurus is the open and shared thesaurus covering INRAE's research fields. It serves as a controled vocabulary within the institute for indexing and annotating documents, web pages, descriptions of activities, datasets, etc. for research or information analysis purposes. It is maintained by an editorial committee under the responsibility of INRAE DipSO., Thésaurus ouvert et partagé couvrant les domaines de recherche d’INRAE. Il sert de référentiel au sein de l’institut pour indexer et annoter des documents, pages web, descriptions d’activités, jeux de données, à des fins de recherche ou d’analyse de l’information.
IRRIG	Irrigation Ontology	https://w3id.org/def/irrig	IRRIG is an Irrigation Ontology for experimentation in TSCF, Irstea Clermont-Fd.
ISO-FOOD	Isotopes for Food Science Ontology		To link and harmonize different knowledge repositories with respect to isotopic data, we propose an ISO-FOOD ontology as a domain ontology for describing isotopic data within Food Science. The ISO-FOOD ontology consists of metadata and provenance data that needs to be stored together with data elements in order to describe isotopic measurements with all necessary information required for future analysis. The new domain has been linked with existing ontologies, such as Units of Measurements Ontology, Food, Nutrient and the Bibliographic Ontology. So linked ontology consists of several superclasses, and for each of these the relevant subclasses, object properties and data properties are defined. To show how such an ontology can be used in practice, it was populated with 20 isotopic measurements of Slovenian food samples. Describing data in this way offers a powerful technique for organizing and sharing stable isotope data across Food Science.
KASSU	Finnish Names of Plants Ontology	https://finto.fi/kassu/en/?clang=fi	The Finnish ontology of plants offers a comprehensive collection of Finnish names and their scientific counterparts. Ontology includes species denominations from all over the world, as well as a wide range of horticultural and crop names. The time-changing nature of the biological nomenclature has been taken into account in Kassu’s data model so that the chain of changes in the names can be traced. Searches will display the latest valid name.
LANDVOC	Linked Land Governance Thesaurus	http://landvoc.org	LandVoc is a thesaurus (controlled vocabulary) covering 310 concepts related to all areas of interest to the land community including land administration, land governance, land use and cover etc. It is built by the Land Portal Foundation and relies on a subset of AGROVOC concepts.
LEXEAU	A lexicon of water related textual and geophysicla data - Un lexique de données textuelles et géophysiques sur l'eau		The aim of the Lexeau® project is to promote cross-comprehension between those involved in the water sector - scientists, engineers, technicians, administrative staff and lawyers - in their respective areas of expertise, and with the general public. It includes the production of LEXEAU, a multilingual ontology, as a source of bilingual water lexicons published by the Académie de l'Eau. - Le projet Lexeau® a pour but de promouvoir l'intercompréhension entre les acteurs du domaine de l'eau, scientifiques, ingénieurs, techniciens, administratifs et juristes, dans leur domaine de compétence, et avec le grand public. Il comprend la production de LEXEAU, une ontologie multilingue, comme source de lexiques de l'eau bilingues publiés par l'Académie de l'Eau.
LHO	Livestock Health Ontology		The Livestock Health Ontology (LHO) contains information on the health and well-being of livestock animal species such as cattle, pigs, and poultry. Furthermore, it represents the explicit structured and standardized framework for specific domain knowledge and data integration of livestock species. During the development process, knowledge can be retrieved from domain experts, and after the retrieving process, the prototype is designed for reasoning and planning of data related to cattle, pigs, and poultry. Moreover, LHO contains information regarding farms Identifications, their samples, geolocation, breed, diagnostic tests, Pathogen identifications, and Pathogen results for specific bacteria such as Histophilus Somni (HS), Mannheimia Haemolytica (MH), Pasteurella Multocida (PM), Bovine Coronavirus (BCV) bacterial mycoplasma and aerobic culture results for the respiratory diseases in cattle. This information is represented as concepts of classes, subclasses, and their relationship in the form of object and data properties. For pigs, it includes farm type, age, weight, pig stages and pathogens like PRRS, SwineInfluenza, and M_Hyponemoniea. In poultry, LHO incorporates farm type, with specific pathogen names such as Infectious Bronchitis (IB), providing a concise overview of health aspects across livestock species. Incorporating pathogen identification results, whether positive or negative, within the Livestock Health Ontology (LHO), not only enhances data organization but also supports projects like DECIDE EU Horizon 2020. By providing a structured framework for analyzing disease emergence and options for diagnostic confirmation, LHO contributes to the development of robust data-driven decision-support tools in livestock health management.
MEAT-T	Meat Thesaurus		The meat thesaurus describes different facets of the meat production chain, such as the meat market, breed, slaughtering, culinary preparations, etc. It contains terms and definitions in French and English. It was derived and adapted from the Dictionnaire de la viande, Académie de la viande (France). Publisher, Autres voix, 2012. ISBN, 2918237086, 9782918237082
MICROFILTRATION	Milk Microfiltration Ontology		The Microfiltration ontology (MICROFILTRATION) is dedicated to the description of milk transformation itineraries for microfiltration purposes and characterisation of associated samples.
MILKOLIGO	Milk Oligosaccharide Thesaurus - HoloOLIGO project	https://doi.org/10.57745/RA5DAC	This thesaurus gathers milk oligosaccharide synonyms., This dataset is a thesaurus gathering milk oligosaccharide synonyms
MS2O	Multi-scale Multi-step ontology	http://lovinra.inra.fr/2015/12/16/multi-scale-multi-step-ontology/	The Multi-scale Multi-step ontology (MS²O) is an ontology to describe transformation processes., Multi-scale Multi-step ontology (MS²O) est une ontologie permettant de décrire des processus de transformation.
NALT	National Agricultural Library Thesaurus	https://lod.nal.usda.gov/en/	"The NAL Agricultural Thesaurus (NALT) antecedent, the Agricultural-Biological Vocabulary was first published in August 1967 by the the National Agricultural Library for use in indexing and cataloging. In 2002, it was released online as the National Agricultural Library Thesaurus and Glossary, and became known as ""NALT"". The vocabulary has in-depth coverage of agriculture, biology, and related disciplines. The Spanish language version of NALT was first published in May 2007 under the Spanish language name ""Tesauro Agrícola"", and was created in cooperation with the Inter-American Institute for Cooperation on Agriculture (IICA), and Latin American agricultural institutions of the Agriculture Information and Documentation Service of the Americas (SIDALC). In 2022 NALT was redesigned as part of the Library's ""NALT for the Machine Age"" initiative and released as NALT Concept Space, a state-of-the-art multischeme semantic system with added features for expanded usage with tabular data, in addition to traditional text (indexing and cataloging) data. The semantic structure allows for multiple domain specific vocabularies within the NALT Concept Space, and is standardized for data interoperability, enhanced scalability, and machine readability. Inaugural NALT vocabularies included NALT Core, and NALT Full, with more domains to be added each year. ""NALT Full"", includes all NALT concepts from all NALT vocabularies, and was first published in 2022 when it consisted of 77,093 concepts. NALT Full is NALT's broadest and deepest coverage, for a more granular knowledge base., The NAL Agricultural Thesaurus (NALT) was first released by the National Agricultural Library in 2002, with in-depth coverage of agriculture, and was created in cooperation with the Inter-American Institute for Cooperation on Agriculture (IICA) and other Latin American agricultural institutions belonging to the Agriculture Information and Documentation Service of the Americas (SIDALC). In 2022 NALT was redesigned as part of the Library's ""NALT for the Machine Age"" initiative, and is a state-of-the-art multischeme concept space with added structural features for enhanced scalability and machine readability. Inaugural schemes included NALT Core, and NALT Full."
OEEV	Ontology of Experimental Events		The Ontology of Experimental Events (OEEv), characterises events that occur during an experiment, e.g. dates of sowing, application of a given treatment, harvesting, measurements or sampling for -omic measurements, or any category of technical problem.
OEPO	Ontology for Experimental Phenotypic Objects		The Ontology for Experimental Phenotypic Objects (OEPO), allows assigning types (e.g. Experimental organization and context, Environment type, Germplasm, Physical Object) to objects involved in phenotyping experiments and defining specialization hierarchy between them according to the specificities of the installations and experiments.
OESO-CORE	Ontology for Experimental Scientific Objects Core	http://opensilex.org/vocabulary/oeso.owl	The Ontology for Experimental Scientific Objects (OESO), allows assigning types (e.g. Experimental organization and context, Environment type, Germplasm, Physical Object) to objects involved in experiments and defining specialization hierarchy between them according to the specificities of the installations and experiments. OESO core contains the main concept for OpenSILEX application. This core ontology should be extend with the application domain concepts.
OFPE	Ontology for Food Processing Experiment		OFPE is a generic ontology specialized for food processing experiments, where raw materials are transformed into final products. It includes different classes that represent products and activities during food transformation processes, which can be classified into four main concepts, i.e., Product, Operation, Attribute, and Observation., OFPE is a generic ontology specialized for food processing experiments, where raw ma- terials are transformed into final products. It includes dif- ferent classes that represent products and activities during food transformation processes, which can be classified into four main concepts, and Observation.
OFSMR	Open Predictive Microbiology Ontology		Food-matrix ontology for Open Food Safety Model Repository
OJP	Ontologie du jardinage des plantes		Ontologie du Jardinage des Plantes a été développé dans le cadre du projet MOANO, et enrichie automatiquement à partir de 18 fiches de plantes extraites du site Jardin!L'encyclopédie
ONTOAGROHIDRO	OntoAgroHidro		OntoAgroHidro is an ontology that represents knowledge about impacts of agricultural activities and climatic changes on water resources.
ONTOBIOTOPE	OntoBiotope		OntoBiotope is an ontology of microorganism habitats, phenotypes and use. Its modeling principle and its lexicon reflect the biotope classification used by biologists to describe microorganism isolation sites, phenotypes and uses. OntoBiotope is developed and maintained by the Bibliome group of MaIAGE lab and microbiologists from INRAE (French National Research Institute for Agriculture, Food and Environment) from all fields of applied microbiology. OntoBiotope classes are used in the Bacteria Biotope reference dataset of BioNLP shared task to annotate the habitats and phenotype entities. It is also used to index the data of the Omnicrobe DataBase
OWSD	Ontology for the management of Wine Sensory analysis Descriptors	http://opendata.inrae.fr/owsd	Les descripteurs d'analyse sensorielle du vin, une nouvelle ontologie, décrit une liste de groupes de descripteurs (classes) utilisés pour classer les descripteurs sensoriels (instances)., The Wine Sensory analysis Descriptors, a new ontology describes a list of descriptors groups (classes) used to classify sensorial descriptors (instances).
PBO	Plant Breeding Ontology		Plant Breeding Ontology (PBO): an ontology for the plant breeding community which captures more than 2200 entries where 80 represent the core terms. PBO has translations in 8 different languages: English (main language), Spanish, French, Dutch, German, Japanese, Catalan and Thai, as well as their definitions, synonyms, derived terms and samples of their usage. PBO has been built partially manually and semi automatically.
PCSM	Ploutos Common Semantic Model		The Ploutos Common Semantic Model (PCSM) is a small, shared semantic model with common concepts and relations for the different pilots in the Ploutos project focussing on the agrifood supply chain from farmer to consumer (https://ploutosproject.org). The model itself is in the Turtle file ploutos.ttl. Various existing ontologies are being reused, like Saref4Agri, ENVO, GS1. In sip1.ttl through sip9.ttl are example data that showcase how the PCSM is used in the different sustainable innovation pilots (SIPs). Other various files are from other authors and mostly used as imports for the PCSM.
PDO_CAS	Plant Diversity Ontology		Plant Diversity Ontology (PDO) is the outcome of the construction tasks of domain ontology of science in the project of Scientific & Technological Knowledge Organization Systems (STKOS). The structure of PDO centers on species, including micro level of molecular, cell and tissue, medium level of plant organs, species and population, and macro level of ecosystem. The classes of PDO also capture the habitat, environmental conditions and expand the general characteristics of plants, completing the instances richness for plant species, geographical, classification and morphology. Furthermore, PDO builds the relationships among species, region, morphology, plant organs, developmental stage, revealing the list of species in an area, the morphology and life form of plants, and development process of species. In sum, PDO shows a growth process or development stage of a species and its structure characteristics in particular space and time scale, realizing the description of species diversity, ecosystem diversity and genetic diversity. At present, PDO has been applied to the platform of Go to Selected Open Access Journals (GoOA) developed by National Science Library of Chinese Academy of Sciences, supporting concept retrieval and concept extension for GoOA.
PEAO	Plant Experimental Assay Ontology	https://bitbucket.org/PlantExpAssay/ontology	The Plant domain has been the subject of several attempts to structure and formally define terms and corresponding relations, such as their anatomical features, developmental stages, and the application of particular experimental procedures to a biological problem. However, a focus on experimental assays in order to describe the whole experimental procedure, to the best of our knowledge, has only been attempted in the context of a very general description based on classical views of the scientific method. In this study, we focus on the development and proposal of an ontology dedicated to the description of these experimental procedures, regardless of the scientific questions that prompted the assays. This ontology includes entities from three distinct realms (biological, physical and data), which include both experimental products, their relations and the protocols describing their manipulation.
PFEEPSA	Poultry Farm Energy Efficiency Prediction Semantic Assistant Ontology		The PFEEPSA ontology was developed in the context of the IoF2020 H2020 project, with the aim of capturing all the necessary knowledge to support data analysts in the development of a system that warns farmers about potential future situations which may be uncomfortable or even harmful for animals., This ontology imports all the ontology modules and ODPs that form the PFEEPSA Ontology. The PFEEPSA ontology was developed in the context of the IoF2020 H2020 project, with the aim of capturing all the necessary knowledge to support data analysts in the development of a system that warns farmers about potential future situations which may be uncomfortable or even harmful for animals.
PO2	Process and Observation Ontology	http://lovinra.inra.fr/2016/08/03/process-and-observation-ontology/	A core ontology for modeling transformation processes and their observations. PO2 is part of an interdisciplinary project called Delicious concerning the production and transformation processes in food science. The project combines data from different disciplines like food composition, food structure, sensorial perception and nutrition.
POLAPGEN_BARLEY	Barley Trait POLAPGEN Ontology	http://www.cropontology.org/	Barley Trait Ontology template v 4, 6 June 2013 submitted by the Institute of Plant Genetics Poznan on behalf of Polapgen Consortium Poland
PPDO	BBCH-based Plant Phenological Description Ontology	http://ontology.irstea.fr/pmwiki.php/Site/Ppdo	This RDF file contains an extension of the SKOS model to model the development stages (or phenological stages) of cultivated plants. This model defines classes representing the main stages and the secondary stages (2 and 3 digits). The general BBCH scale is represented as an instance of skos:ConceptScheme. A new scale was created, intitled, BBCH global scale, that gather all the stages existing in all BBCh cales. It was built during the ANR D2KAB project., that gather all the stages existing in all BBCh cales. It was built during the ANR D2KAB project. Contact Catherine Roussey (catherine.roussey@inrae.fr) for any modification in this file. This extension of SKOS model was build using 4 versions of BBCH monograph: * Growth stages of mono- and dicotyledonous plants BBCH Monograph edited by Uwe Meier Julius Kühn-Institut (JKI) Quedlinburg 2018 DOI: 10.5073/20180906-074619 ISBN: 978-3-95547-071-5 * Stades phénologiques des mono-et dicotylédones cultivées BBCH Monographie rédigé par Uwe Meier Instituto Julius Kühn (JKI, siglas en alomán) Quedlinburg, 2018 DOI: 10.5073/20180906-075455 ISBN: 978-3-95547-072-2 * Estadios de las plantas mono-y dicotyledóneas BBCH Monografia Elaborado por Uwe Meier Instituto Julius Kühn (JKI, 2018 DOI: 10.5073/20180906-075743 ISBN: 978-3-95547-069-2 * Entwicklungsstadien mono- und dikotyler Pflanzen BBCH Monografie bearbeitet von Uwe Meier Julius Kühn-Institut (JKI) Quedlinburg 2018 DOI: 10.5073/20180906-075119 ISBN: 978-3-95547-070-8 All versions are licensed under a Creative Commons Attribution 4.0 International License., Ce fichier RDF contient une extension du modèle SKOS pour modeliser les stades de développement (ou stades phénologiques) des plantes cultivées. Ce modèle défini des classes représentant les stades principaux et les stades secondaires (à 2 et 3 chiffres). l'échelle BBCH générale est représentée sous forme d'une instance de skos:ConceptScheme. Une nouvelle échelle a été créée, appelée échelle BBCH globale, regroupant tous les stades existant dans toutes les échelles BBCH. L'ontologie a été construite pendant le projet ANR D2KAB. Contacter Catherine Roussey (catherine.roussey@inrae.fr) pour toute modification dans ce fichier. Ce modele skos a été construit en utilisant 4 versions de la monographie BBCH toutes sous licence Creative Commons Attribution 4.0 International: * Growth stages of mono- and dicotyledonous plants BBCH Monograph edited by Uwe Meier Julius Kühn-Institut (JKI) Quedlinburg 2018 DOI: 10.5073/20180906-074619 ISBN: 978-3-95547-071-5 * Stades phénologiques des mono-et dicotylédones cultivées BBCH Monographie rédigé par Uwe Meier Instituto Julius Kühn (JKI, 2018 DOI: 10.5073/20180906-075743 ISBN: 978-3-95547-069-2 * Entwicklungsstadien mono- und dikotyler Pflanzen BBCH Monografie bearbeitet von Uwe Meier Julius Kühn-Institut (JKI) Quedlinburg 2018 DOI: 10.5073/20180906-075119 ISBN: 978-3-95547-070-8, that gather all the stages existing in all BBCh cales. It was built during the ANR D2KAB project. Contact Catherine Roussey (catherine.roussey@inrae.fr) for any modification in this file. This extension of SKOS model was build using 4 versions of BBCH monograph. All versions are licensed under a Creative Commons Attribution 4.0 International License., regroupant tous les stades existant dans toutes les échelles BBCH. L'ontologie a été construite pendant le projet ANR D2KAB. Contacter Catherine Roussey (catherine.roussey@inrae.fr) pour toute modification dans ce fichier. Ce modele skos a été construit en utilisant 4 versions de la monographie BBCH toutes sous licence Creative Commons Attribution 4.0 International., that gather all the stages existing in all BBCh cales. It was built during the ANR D2KAB project. Contact Catherine Roussey (catherine.roussey@inrae.fr) for any modification in this file. This extension of SKOS model was build using 4 versions of BBCH monograph. All versions are licensed under a Creative Commons Attribution 4.0 International License., regroupant tous les stades existant dans toutes les échelles BBCH. L'ontologie a été construite pendant le projet ANR D2KAB. Contacter Catherine Roussey (catherine.roussey@inrae.fr) pour toute modification dans ce fichier. Ce modele skos a été construit en utilisant 4 versions de la monographie BBCH toutes sous licence Creative Commons Attribution 4.0 International.
PPEO	Plant Phenotype Experiment Ontology	http://purl.org/ppeo	The Plant Phenotyping Experiment Ontology (PPEO) is an implementation of the Minimal Information About Plant Phenotyping Experiment. It lists and organises all the informations necessary to describe and reuse a phenotyping dataset following FAIR principles (Findable Interoperable Accessible Reusable). It has been initiated with experts from Elixir, Emphasis, Bioversity International - CGIAR and RDA.
REPO	Reproductive Trait and Phenotype Ontology		Ontology for livestock reproductive traits and phenotypes
RICEDO	Rice Diseases Ontology		RiceDO is an ontology describing rice plant diseases. RiceDO is designed to consider the characteristics of a rice plant that is infected with biotic factors, viz., bacterial, fungal, and viral, and is damaged from animals, e.g., brown planthoppers.
SAREF	Smart Applications REFerence ontology	https://saref.etsi.org/	The Smart Applications REFerence ontology (SAREF) is intended to enable interoperability between solutions from different providers and among various activity sectors in the Internet of Things (IoT), thus contributing to the development of the global digital market.
SAREF4AGRI	SAREF4AGRI: an extension of SAREF for the agriculture and food domain		SAREF4AGRI is an extension of SAREF for the agriculture and food domain. SAREF4AGRI is specified and published by ETSI in the TS 103 410-6 associated to this ontology file. The list of use cases, standards and requirements that guided the creation of SAREF4AGRI are described in the associated ETSI TR 103 511., This ontology extends the SAREF ontology for the Agricultural domain. This work has been developed in the context of the STF 534 (https://portal.etsi.org/STF/STFs/STFHomePages/STF534.aspx), which was established with the goal to create three SAREF extensions, one of them for the Agricultural domain.
SAREF4ECHONET	SARREF Extension for ECHONET		Ontology for echonet, The Smart Applications REFerence ontology (SAREF) is intended to enable interoperability between solutions from different providers and among various activity sectors in the Internet of Things (IoT), thus contributing to the development of the global digital market.
SAREF4ENVI	SAREF4ENVI: an extension of SAREF for the environment domain	https://saref.etsi.org/saref4envi/	The present document is the technical specification of SAREF4ENVI, an extension of SAREF [1] for the environment domain. The extension was created in collaboration with domain experts in the field of light pollution currently working in the STARS4ALL European H2020 project (http://www.stars4all.eu/index.php/lpi/). The STARS4ALL project is composed by partners such as Universidad Politécnica de Madrid, Universidad Complutense de Madrid, ESCP Europe, Leibniz Institute of Freshwater Ecology and Inland Fisheries, Instituto de Astrofísica de Canarias, University of Southampton, Europan Crowdfunding Network, and CEFRIEL (Società Consortile a Responsabilita Limitata). SAREF4ENVI has two main aims: on the one hand, to be the basis for enabling the use of SAREF in the environment domain and, on the other hand, to exemplify how to enable interoperability between environmental devices in cooperation. SAREF4ENVI is an OWL-DL ontology that extends SAREF with 32 classes (24 defined in SAREF4ENVI and 7 reused from the time, SAREF and geo ontologies), 24 object properties (22 defined in SAREF4ENVI and 2 reused from the SAREF and geo ontologies), 13 data type properties (9 defined in SAREF4ENVI and 4 reused from the SAREF ontology), and 24 individuals (9 defined in SAREF4ENVI and 12 reused from the OM ontology). SAREF4ENVI focuses on extending SAREF for photometers to solve the lack of interoperability between sensors that can measure and share information about light pollution. Such extension involves the following use cases (more details can be found in ETSI TR 103 411 [i.1]): Use case 1: Monitor light pollution in a city, through the data collected by photometers about the magnitude of the light emitted in a given area. Use case 2: Adjust lampposts light intensity due to high pollution, after identifying the most contaminating lampposts and therefore the areas where more energy is being thrown away. Use case 3: Register a photometer, in which a new collection of photometers is incorporated into an existing sensor network., This ontology extends the SAREF ontology for the environment domain, specifically for the light pollution domain, including concepts like photometers, light, etc.
SCO	Sustainability Core Ontology	https://github.com/gioUbbiali/Sustainability-Core-Ontology	The Sustainability Core Ontology (SCO) is a middle-level ontology, covering the terminology related to the three major theoretical challenges of sustainability: 1) the polysemy of the term sustainability, 2) the relationship between sustainability and sustainable development, and 3) the complexity underlying sustainability. SCO is designed to be a pivotal resource for harmonizing and integrating ontologies with regard to sustainability. Currently, SCO employs Basic Formal Ontology (BFO) as the upper-level ontology., SCO is a middle-level ontology, representing the major theoretical challenges to sustainability: 1) The polysemy of the term sustainability. 2) The relationship between sustainability and sustainable development. 3) The complexity underlying sustainability. SCO aims to play a pivotal role in harmonizing and integrating top-level and domain ontologies regarding sustainability., representing the major theoretical challenges to sustainability: 1) The polysemy of the term sustainability. 2) The relationship between sustainability and sustainable development. 3) The complexity underlying sustainability. SCO aims to play a pivotal role in harmonizing and integrating top-level and domain ontologies regarding sustainability.
SEONT	Socio-Economic Ontology	https://github.com/AgriculturalSemantics/SEONT?tab=readme-ov-file	This ontology is the socio-economic ontology developed by CGIAR and partners. Socio-economic ontology team gratefully acknowledges the Platform for big data in agriculture (https://bigdata.cgiar.org) and CGIAR Research program on Policies, Instiutions and Markets(http://pim.cgiar.org/) for their financial support to implement this ontology., None
SFWO	Soil Food Web Ontology		The Soil Food Web Ontology (SFWO) is a OWL ontology which provides a standardised terminology and a logical formalisation of the domain of soil trophic ecology. It proposes a reference vocabulary to describe information about trophic interactions, feeding-related functional traits, and feeding processes of soil biota. By harmonizing the definitions of trophic groups, SFWO provides a common, logically-sound framework for soil-associated consumers classification across taxonomic groups and trophic levels. The Soil Food Web Ontology aims at being a reference ontology for soil trophic ecology, and a resource for ontology-driven applications in the field, including: trophic trait datasets standardization, trophic data integration and knowledge graph construction, automated soil food web reconstruction using OWL reasoning, and trophic information extraction., The Soil Food Web Ontology (SFWO) describes concepts related to the trophic ecology of soil organisms, including diets, food resources, trophic processes, and trophic groups, across taxonomic groups and trophic levels. SFWO aims at being both a reference ontology -including a standardised vocabulary- for soil trophic ecology, and an application ontology, with a focus on reasoning-based applications.
SNPO	Single-Nucleotide Polymorphism (SNP) Ontology	https://members.loria.fr/ACoulet/files/snpontology1.6_description.html	SNP-Ontology is a domain ontology that provides a formal representation (OWL-DL) of genomic variations. Despite its name, SNP-Ontology, is not limited to the representation of SNPs but it encompasses genomic variations in a broader meaning. SNP-Ontology is general enough to enable the representation of variations observed in genome of various species. Latest versions of SNP-Ontology include the representation of haplotype and of CNV. The unambiguous representation of genomic variations provided by SNP-Ontology enables to integrate heterogeneous data related to genomic variations. To achieve this goal SNP-Ontology enables (1) to represent one variation in accordance with various ways that exist for describing it, (2) to represent the equivalence between two distinct descriptions of one variation, and (3) to represent correspondence between a genomic variation and its outcome at the transcriptome and proteome levels.
SOIL	agINFRA Soil Vocabulary	http://vocabularies.aginfra.eu/soil	This vocabulary is a first formalization of the INSPIRE data model into an RDFs vocabulary.Developed by the Italian Consiglio per la Ricerca e la Sperimentazione in Agricoltura (CRA) in collaboration with the Global Forum on Agricultural Research (GFAR) and the Food and Agriculture Organization of the United Nations (FAO).
SOY	Soy Ontology	https://www.soybase.org/	Soybean Growth and Trait Ontology
SPO-FDM	SmartProducts Network of Ontologies Food Domain Model		SmartProducts Network of Ontologies (SPO) provides a clear specification of the conceptual model underlying the work on the SmartProducts project, and maximises interoperability not just among all SmartProducts applications, but also between these and other applications in related domains. SPO Food ontologies have been designed according to a smart kitchen application scenario. Food Domain Model (FDM) defines concepts and properties specific for the Philips use case (cooking domain)
SPO-FND	SmartProducts Network of Ontologies Food Nutrition Data		"SmartProducts Network of Ontologies (SPO) provides a clear specification of the conceptual model underlying the work on the SmartProducts project, and maximises interoperability not just among all SmartProducts applications, but also between these and other applications in related domains. SPO Food ontologies have been designed according to a smart kitchen application scenario. Food Nutrition Data (FND) contains nutritional information from Freebase and defines individuals for a ""dummy"" test scenario for Philips"
SPO-FTM	SmartProducts Network of Ontologies Food Taxonomy Model		SmartProducts Network of Ontologies (SPO) provides a clear specification of the conceptual model underlying the work on the SmartProducts project, and maximises interoperability not just among all SmartProducts applications, but also between these and other applications in related domains. SPO Food ontologies have been designed according to a smart kitchen application scenario. Food Taxonomy Model (FTM) contains food taxonomy constructed using PowerAqua and edited manually
SPTO	Solanaceae Phenotype Ontology	https://solgenomics.net/	Solanaceae crop phenotypes and traits, developed in collaboration with the research community, especially for breeder traits of agronomic importance.
TAXREF-LD	TAXREF-LD	https://inpn.mnhn.fr/programme/referentiel-taxonomique-taxref?lg=en	Representation of the TAXREF taxonomic register as linked data. This resource is at the same time an ontology of classes depicting the taxa and a thesaurus (SKOS concept scheme) of the scientific names attached to the taxa., Représentation du référentiel taxonomique TAXREF comme un jeu de données liées. Cette ressource est à la fois une ontologies des classes représentant les taxons, et un thésaurus (SKOS concept scheme) des noms scientifiques désignant ces taxons.
