prefix	name	homepage	description
17747	classification system of Repentino	http://labclup.letras.up.pt/repentino/docs/docs.html	
17748	Dutch-speaking Uniform Classification	http://www.boek.nl/nur	NUR stands for Dutch-language Uniform Classification. It is a three-digit code that reflects the subject of a book.
17749	Kleuter ZIZO	http://www.cultuurconnect.be/diensten/plaatsingssystemen-en-etiketten/zizo-plaatsingssystemen	Kleuter ZIZO is a thematic classification system for toddler and toddler books (target group 0-6 years). You can use the system both for fiction and non-fiction. Only poems, fairy tales and reading stories were included in this classification system. Libraries are often presented with age-crossing. Therefore, the choice for choosing these genres is not for the thematic classification system. The classification system has clear color icons and a standard label.
1775	Vitruvio	http://vocabularyserver.com/vitruvio/	Controlled vocabulary specialized in architecture, art, design and urbanism. (...) 2750 Terms, 758 Relationships between terms, 351 Equivalent terms.
17750	ZIZO Youth	http://www.cultuurconnect.be/diensten/plaatsingssystemen-en-etiketten/zizo-plaatsingssystemen	ZIZO Youth is a thematic classification system for informative materials with target audience 6+. The classification system has clear color and standard labels.
17751	ZIZO Adults	http://www.cultuurconnect.be/diensten/plaatsingssystemen-en-etiketten/zizo-plaatsingssystemen	ZIZO adults is a thematic classification scheme that allows you to organize the adult non-fiction collection of a public library. ZIZO tries to bring the user to the desired subject, staged and intuitively. The various aspects of a subject are brought together as much as possible so that the The user gets an overview of the information sources that can answer his question. The rating system has clear color and standard labels.
17752	Classifications of the Central Library of the University of Ludwigshafen on the Rhine	http://www.hs-lu.de/service/bibliothek/informationen-zur-bibliothek/bibliothekssystematik/fruehere-systematik-zentralbibliothek.html#c2833	"A small part of the library's holdings are organized according to the (...) earlier system of the central library, which is an older, only weakly used media unit, which is therefore moved into our closed magazine the central library is for our classification work today no longer relevant additions are classified rather since mid-2012, according to the Regensburg classification (RVK) and -. as the majority of the reclassified to RVK stocks our university library - freely accessible even after this system of order ""."
17753	Classifications of the Partial Library Social and Health Care	http://www.hs-lu.de/service/bibliothek/informationen-zur-bibliothek/bibliothekssystematik/fuehere-systematik-teilbibliothek-fb-iv.html#c9449	A small part of the library's social and health care system is organized according to the previous system of the sub-library, Department IV, Social and Health Care, which is older, only weakly used and therefore outsourced to our closed magazine. (...) This former system of the specialized library of social and health care is no longer relevant for our classification work. New entries are classified according to the Regensburger Systematik (RVK) since mid-2012 and - like the majority of the collections of our university library, Also freely accessible according to this system.
17754	State Publications Classification	http://statelibrary.ncdcr.gov/ghl/services/statepubsclassification.html	When the Documents Section of the North Carolina State Library was organized between 1957-1960, this classification scheme was devised by the documents librarian, Sangster Parrott, for the Library's large collection of North Carolina public documents. Documents are arranged by state government agency and then by function. The scheme is partially adapted from the U.S. Superintendent of Documents Classification System which is used for Federal documents collections. The current edition shows agency name changes in general, but should not be relied upon as a complete history of a name due to the complex agency reorganizations, mergers, and dissolutions that have occurred since 1960.
17755	Thesaurus for the areas of computer science, business and transport		Since 2013, a bilingual thesaurus (dt./en.) For the fields of computer science, business and transport has been established at the library of TH Wildau, with the aim of providing students with an overview of their subject area and related fields Thesaurus as a research aid in Wilbert's library search machine.
17756	Bodleian Old Theology Library Scheme	http://www.bodleian.ox.ac.uk/__data/assets/pdf_file/0004/192568/Classification-guide.pdf	
17757	State Library of Ohio Classification Scheme	https://library.ohio.gov/collections/government-documents/classification-scheme/	We also receive and distribute state government publications as mandated by ORC 149.11. Access to available documents, periodicals and items available in our digital collection are included below. For more information on how these documents are classified, consult our classification scheme index.
17758	British Catalogue of Music Classification	http://cms.slwa.wa.gov.au/find/guides/music/general_information/british_catalogue_of_music_classification_scheme	The British Catalogue of Music Classification (BCM Classification) is a faceted classification that was commissioned from E. J. Coates by the Council of the British National Bibliography to organize the content of the British Catalogue of Music. The published schedule (1960) was considerably expanded by Patrick Mills of the British Library up until its use was abandoned in 1998. Entries in the catalogue were organized by BCM classmark from the catalogue's inception in 1957 until 1982. From that year the British Catalogue of Music (which from 1974 onward was published by The British Library) was organized instead by Dewey Decimal Classification number, though BCM classmarks continued to be added to entries up to the 1998 annual cumulation.
17759	CASRAI Dictionar	http://dictionary.casrai.org/	The dictionary is shared infrastructure meant to serve as a key component of the national and international interoperability strategies of research organizations. It represents the integrated outputs (and ongoing maintenance) of an international network of subject matter experts from stakeholder organizations. The dictionary is intended as a canonical collection of common terms and their descriptors as well as basic structural groupings to facilitate controlled information exchanges between stakeholders. Please search for specific terms or use the menu to alphabetically browse all standard Terms, Objects, Attributes or Lists. If you do not find a term or structure you are looking for please join the Casrai initiative to help add new contents to this shared resource.
1776	Electronic Government Controlled Vocabulary	https://www.governodigital.gov.br/eixos-de-atuacao/governo/interoperabilidade/vocabulario-controlado-do-governo-eletronico-vcge	
17760	RCUK Subject Classification	http://www.rcuk.ac.uk/research/efficiency/researchadmin/harmonisation/	PRGPG agreed that in the long term classification harmonisation across the whole higher education and research sector would be desirable and that the Research Councils should aim to achieve alignment over a period of a few years and would not adopt JACS at this stage, although JACS could be used for external reporting. With the exception of MRC (which has signed up to a UK-wide classification system for health research, the Health Research Classification System, HRCS, the hierarchical structure of which MRC considers cannot be accommodated within the RCUK structure) the Research Councils will initially seek to harmonise the classifications across the Councils. Two Classification workshops were organised, as a result of which the RCs have delivered to UK SBS enough defined structure and content to create the required three-level research classification and reviewer matching structure. The information which will be used to populate the top two levels of the structure are 90% accurate as agreed (apart from possible typos and stylistic considerations). There are, however, some duplications (some of which are intentional and some unintentional) that should ideally be reviewed. The third level of the hierarchy (Keys), required by EPSRC and BBSRC for reviewer matching are 90% compliant with the requirements of UK SBS. Unfortunately, the third level hierarchy (Keys) will not provide a reviewer matching functionality for EPSRC that is fit for purpose without further review. While the structure of the hierarchy is very unlikely to change over time, agreed changes will, inevitably, need to be made to data fields in the future and in the short term to Keys, to make them fit for purpose for reviewer matching. Attention will now be given to how this will be handled, given that PRGPG is not a standing group.
17761	Contributor Roles Taxonomy		A high-level classification of the diverse roles performed in the work leading to a published research output in the sciences. Its purpose to provide transparency in contributions to scholarly published work, to enable improved systems of attribution, credit, and accountability. (...) The classification includes, but is not limited to, traditional authorship roles. That is, these roles are not intended to define what constitutes authorship. Rather, the roles are intended to apply to all those who contribute to research that results in scholarly published works, and it is recommended that all tagged contributors be listed, whether they are formally listed as authors or named in acknowledgements. An individual contributor may be assigned multiple roles, and a given role may be assigned to multiple contributors. When there are multiple people serving in the same role, a degree of contribution may optionally be specified as ‘lead’, ‘equal’, or ‘supporting’. It is recommended that corresponding authors assume responsibility for role assignment, and that all contributors be given the opportunity to review and confirm assigned roles.
17762	Arizona Governmental Publications Agency Names and Classification Codes	http://apps.azlibrary.gov/azdocs/	This database contains the AzDoc Classification Scheme, used to classify state documents for the state of Arizona. The classification scheme was developed by the Arizona State University Library. Like the Superintendent of Documents classification system (SuDocs), it arranges materials by issuing agency rather than by subject.
17763	Licence Types	http://dictionary.casrai.org/Licence_Types	Types of content licences.
17764	Greek-English Dictionary of Insurance and Financial terms	http://www.pragmatognomones.gr/lexicon/lexicongr.shtm	This term of insurance and financial terms contains more than 1500 terms and has been motivated by the love we have for our work as an expert, but because we are not linguists or lexicographers, we make it clear that it should not be considered complete and therefore You should also refer to other official printed dictionaries.
17765	European Central Bank Glossary	https://www.ecb.europa.eu/home/glossary/	Glossary of the European Central Bank
17766	English-Greek Dictionary of Statistics	https://www.scribd.com/document/3139827/English-Greek-dictionary-of-statistics	
17767	Languages in the Library	http://www.lang.ox.ac.uk/links/languages.html	The Language Centre opened in 1980 as an independent university-wide service. It moved to its present well-equipped home at 12 Woodstock Road, near Somerville College, in 1992. For over thirty years, we have supported members of the University and Colleges who need foreign languages for study and research, for academic exchange, and for personal and professional development, through excellent library resources and a mixture of paid and free courses. In August 2015 the Language Centre was moved to sit alongside the Oxford Learning Institute in the Academic Administration Division.
17768	John Trim Centre Resources	http://www.langcen.cam.ac.uk/lc/resources/	The Language Centre supports the teaching and learning of languages throughout the University. It does so flexibly in accordance with the needs of its users; it uses IT to underpin its operations and its activities are informed by relevant research in second language acquisition and educational technology.
17769	Glossary of Meteorological Terms	http://www.hnms.gr/hnms/greek/meteorology/full_story_html?dr_url=/docs/lexikon/lexicon&dr_page_number=1	A Glossary of Meteorological Terms with Definitions
1777	Controlled Vocabulary of Pharmaceutical Forms, Pathways of Administration and Packaging of Medications	http://portal.anvisa.gov.br/wps/wcm/connect/ed15f600474590b59944dd3fbc4c6735/vocabulario_controlado_medicamentos_.pdf?MOD=AJPERES	"Anvisa publishes (...) the Controlled Vocabulary of Pharmaceutical Forms, Pathways of Administration and Packaging of Medicines."" The publication will be available on the Agency's website, under the link 'Medicamentos.' The booklet contains the standardization of nomenclatures and concepts related to Pharmaceutical forms, administration routes and packaging of medicinal products to be used as a primary reference, especially in the registration and post-registration of medicines.Another important aspect is the abbreviations of technical characteristics, widely used in official publications. The concepts and nomenclatures should also be used in the package inserts and labels, in the information systems, in the certification of Good Manufacturing Practices and in other activities that require standardized information.The lack of standardization hinders the correct classification Two doctors Common understanding."
17770	Medical Dictionary - Medical Encyclopedia	http://www.iatronet.gr/iatriko-lexiko/	
17771	Football Terms Glossary	http://www.fa3.gr/nomothesia_2/nomoth_athl/KANONISMOI/soccer/Lexiko_oron.htm	Dictionary of football terms (Greek, English, French)
17772	International Monetary Fund Terminology		This terminology list contains over 150,000 terms useful to translators working with IMF material. It provides English terms with their equivalents in a number of languages. This list includes words, phrases, and institutional titles commonly encountered in IMF documents in areas such as money and banking, public finance, balance of payments, and economic growth. A number of entries include a usage field within square brackets, denoting the origin of the term—e.g., [OECD]—or a context—e.g., [trade]; others contain a cross reference to related records. Acronyms are also included.
17773	Law Dictionary	http://www.lawnet.gr/lexiko.html	
17774	Centre for the Study of African and Asian Christianity Classification	http://www.hope.ac.uk/media/liverpoolhope/contentassets/documents/library/collections/media	
17775	Classification of Musical Instruments	http://network.icom.museum/fileadmin/user_upload/minisites/cimcim/documents/H-S_20classification_20final_20version_20_282013_29_20without_20editorial_20markings-2.pdf	The MIMO (Musical Instrument Museums Online) project has created a single access point to digital content and information on the collections of musical instruments held in a consortium of European museums. (...) The MIMO project has also involved the revision of the Hornbostel Sachs classification of musical instruments, with the main aim of classifying instruments such those in the new Electrophones class 5, invented since the publication of the original scheme of 1914 by Erich M. von Hornbostel and Curt Sachs. A number of scholars have at various times revised or extended the scheme. The MIMO consortium’s version is closely based on the revised version (classes 1-4) by Jeremy Montagu to whom the consortium owes a debt of gratitude for generously sharing with us with us all resources associated with it; (...). This version of classification has been incorporated within the databases of a number of the museums in the MIMO project.
17776	London Library Classification Scheme	http://londonlibrary.co.uk/ll-collections/books	The London Library has a unique and rather unorthodox classification scheme. Described as 'unusual but serviceable' by Alan Bell (Librarian of the London Library from 1993 to 2001), its application and maintenance are both a joy and a challenge. The scheme was devised by Sir Charles Theodore Hagberg Wright (1862-1940), Librarian of the London Library from 1893 until his death. (...): it was created on the principle of literary warrant, that is, it was designed around the books the Library held at the time. Like the scheme devised for the Library of Congress it was made to fit a particular collection with no thought of it ever being adopted by another library. LCC has since been adopted by many libraries, the London Library classification hasn’t had a comparable impact but it was adopted by the House of Commons Library where it continued to be used until 2000.
17777	Eating and Drinking Ability Classification System for Individuals with Cerebral Palsy	http://www.sussexcommunity.nhs.uk/get-involved/research/chailey-research/eating-drinking-classification.htm	We have developed a new Eating and Drinking Ability Classification System (EDACS) for people with cerebral palsy. EDACS describes five distinct levels of ability using the key features of safety and efficiency (...). Our new Eating and Drinking Ability Classification System (EDACS) offers an alternative to subjective terms such as mild and moderate and severe which have no agreed definition. We developed EDACS by consulting with people with cerebral palsy, parents and experts around the world. EDACS has been tested to see how easy and reliable it is when used by speech and language therapists and parents.
17778		http://amecorg.com/amecframework/home/supporting-material/taxonomy/#taxonomy-table	A wide range of models of PR and communication evaluation exist using a wide range of terms including inputs, outputs, outtakes, outflows, outgrowths, effects, results, and impact. An even wider range of metrics and methods for evaluation are proposed for each stage. The field is confusing for many practitioners. This page presents a taxonomy of evaluation tailored to strategic public communication – a taxonomy being a mapping of a field to produce a categorisation of concepts and terms – in short, to show where things go and where they fit in relation to each other. (...) A taxonomy is not the same as a model, as a taxonomy attempts to list ALL the main concepts, terms, metrics, methods, etc. in a field, while a model is an illustration of a specific program or activity to be applied in practice. However, models should be based on the concepts and methods identified as legitimate in the field and apply them appropriately. An important benefit of a taxonomy is that it puts concepts, metrics, methods, etc. in their right place – e.g., it avoids output metrics being confused with outcome metrics.
17779	Organization ID Types	http://dictionary.casrai.org/Org_ID_Types	The nominal type of unique ID used for an organization.
1778	Prometheus artistNamensanetzungsFile	http://prometheus-bildarchiv.de/tools/pknd	XML format of the standard file as used for the normalization of the artist names in prometheus. The file contains only the artists, of whom different names of their names are known.
17780	Cooking Terms Glossary	http://www.greekmasa.gr/index.php?option=com_glossary&func=display&letter=All&Itemid=93&catid=89&page=1	Cooking Terms Glossary pubished by GreekMasa.
17781	Wastewater terminology		Basic terms used in the field of wastewater treatment.
17783	Thesaurus of the library of the Friedrich Ebert Foundation	http://library.fes.de/tematres/vocab/	Thesaurus of the library of the Friedrich Ebert Foundation
17784	Digital Atlas of the Roman Empire	http://dare.ht.lu.se/	The Digital Atlas of the Roman Empire (DARE) is a gazetteer of ancient places of the Roman Empire, based on the Barrington Atlas of the Greek and Roman World among other sources. The atlas is available via API and download as raw data and visual map.
17785	IAOA Ontology Terminology		This website is devoted to terms and their definitions used in applied ontology. Since ontology is an interdisciplinary field, it is especially important to have a guide for how specific terms are used since their meaning may vary across disciplines.
17786	Wordnet culture	http://xtree-public.digicult-verbund.de/vocnet/?uriVocItem=http%3A//lvr.vocnet.org/wnk/&startNode=wk000249&lang=de&d=n	Thesaurus used for monument preservation and related disciplines.
17788	Geographic Names		Register of geographic names in Germany
1779	Presentation system Informative Media	http://www.nbdbiblion.nl/product/pim	"PIM is an alphabetic word system (as opposed to a numerical hierarchical system such as SISO) that consists of two levels: categories ("" subject areas "") and keywords below.  There are 27 fixed categories (visible by icons). These subject areas are grouped into ten clusters (colors) of related subject areas. The clusters can be directional for the visitor and for the collection of collections in the library. (For example, the categories ""Hobbies"" and ""Sports and Games"" are both orange; Libraries can choose to draw them in close proximity).  The PIM keywords in principle correspond to the first keyword granted by Media Aanbod to the media based on the NBD Biblion Trefwoordenthesaurus. When publicly-friendly media presentation on the shelf demands, another or broader keyword will be assigned. If the PIM keyword is too long for the label, it breaks down in a ""logical"" location, so that two nouns occur. (For example: Organization Development becomes: Organization Development) The same keyword can occur in different categories. The category format and a specific assigned keyword determine the location on the shelf of a unique medium in a library collection."
17790	Pan-European Species directories Infrastructure	http://www.eu-nomen.eu/portal/	PESI provides standardised and authoritative taxonomic information by integrating and securing Europe’s taxonomically authoritative species name registers and nomenclators (name databases) and associated exper(tise) networks that underpin the management of biodiversity in Europe. PESI defines and coordinates strategies to enhance the quality and reliability of European biodiversity information by integrating the infrastructural components of four major community networks on taxonomic indexing into a joint work programme. This will result in functional knowledge networks of taxonomic experts and regional focal points, which will collaborate on the establishment of standardised and authoritative taxonomic (meta-) data. PESI will coordinate the integration and synchronisation of the European taxonomic information systems into a joint e-infrastructure and the set up of a common user-interface disseminating the pan-European checklists and associated user-services results. The organisation of national and regional focal point networks as projected not only assures the efficient access to local expertise, but is also important for the synergistic promotion of taxonomic standards throughout Europe, for instance to liaison with national governmental bodies on the implementation of European biodiversity legislations. PESI will provide a robust infrastructure to support the nomenclatural needs of European users and stakeholders. PESI will specifically address the issues of: pooling resources, standardisation, sustainability, accessibility and international cooperation.
17792	Prokaryotic Nomenclature Up-to-Date	https://www.dsmz.de/bacterial-diversity/prokaryotic-nomenclature-up-to-date.html	Prokaryotic Nomenclature up-to-date' is a compilation of all names of Bacteria and Archaea which have been validly published according to the Bacteriological Code since 1. Jan. 1980, and nomenclatural changes which have been validly published since. It will be updated with the publication of each new issue of the Int. J. Syst. Evol. Microbiol. (IJSEM).  'Prokaryotic Nomenclature up-to-date' is based on the work of N. Weiss and M. Kracht and is maintained by Dorothea Gleim who may be consulted on technical aspects (database resp. online access).
17793	ISO 3166 Country Codes	https://www.iso.org/obp/ui/	ISO 3166 is the International Standard for country codes and codes for their subdivisions. The purpose of ISO 3166 is to define internationally recognised codes of letters and/or numbers that we can use when we refer to countries and subdivisions. However, it does not define the names of countries – this information comes from United Nations sources (Terminology Bulletin Country Names and the Country and Region Codes for Statistical Use maintained by the United Nations Statistics Divisions).
17794	Glossary of Anesthesia Terms	http://anesthesia.gr/temp/wp-content/uploads/2016/09/Anazoogonisi2015_web.pdf	Glossary of Anesthesia Terms published by Evangelia Papapostolou.
17795	English Greek chemical terms glossary	http://www.chem.gr/%CE%B1%CE%B3%CE%B3%CE%BB%CE%BF%CE%B5%CE%BB%CE%BB%CE%B7%CE%BD%CE%B9%CE%BA%CF%8C-%CE%BB%CE%B5%CE%BE%CE%B9%CE%BA%CF%8C/	English Greek chemical terms glossary published by chem.gr.
17796	Law Glossary	https://www.expresspublishing.co.uk/assets/pdf/epnegr/law_glossary.pdf	Law Glossary published by Express Publishing.
17797	ETHNOLOGICAL DOCUMENT OF CHEMICAL TERMS	http://195.134.76.37/scinews/Reports/Rep_Etymol_lexicon.htm	Most of the chemical terms that have been collected come from foreign words, mainly Latin, many of which have Greek origin or similar word of common origin. It does not attempt to interpret or describe the term, with some exceptions. Also by way of exception, in some cases the historical context on which the creation of the word was based is developed. The words that are said to belong to broader fields, such as mineralogy, biochemistry, pharmacology and some commercial products. There are no words of obvious Greek origin (eg lithium, choline), but there are some terms derived from relatively unknown or otherwise ancient Greek (eg cobalt, theobromine). Wherever possible, the reasoning of the empirical name is justified, since it is not obvious, even for some common word terms (eg rule, codon).
17798	object genres of university collections in Germany	https://portal.wissenschaftliche-sammlungen.de/ConceptScheme/33	Classification of typical object genres found in German university collections.
17799	Biological Collections Ontology	https://github.com/BiodiversityOntologies/bco	The Biological Collections Ontology (BCO) is an application ontology developed as part of the Biocode Commons project, within the OBO Foundry framework. The goal of the BCO is to support the interoperability of biodiversity data, including data on museum collections, environmental/metagenomic samples, and ecological surveys. The BCO covers distinctions between individuals, organisms, voucher specimens, lots, samples, the relations between these entities, and the processes governing the creation and use of 'samples'. Also within scope are properties including collector, location, time, storage environment, containers, institution, and collection identifiers.
178	Education Thesaurus	http://www.cdc.qc.ca/multites_fr.htm	The revised and corrected 2001 edition of the thesaurus has 3,889 terms, ie 1,855 descriptors and 2,034 non-descriptors (synonyms and quasi-synonyms), followed by a qualifier to clarify the meaning of the descriptor. : Compétition (Psychologie) This is an integral part of the descriptor and must therefore be used with it when indexing or researching The purpose of this thesaurus is to assist the personnel of the documentation centers and the libraries of the milieu To organize their collection and to index their documentation. It can also be used as a research tool for online research.
1780	Keyword Thesaurus	http://www.nbdbiblion.nl/product/abonnement-trefwoordenthesaurus	The NBD | Biblion Trefwoordenthesaurus is an automated subject termination system for collections in public libraries, based on the terms assigned to NBD | Biblion's bibliographic products. In this thesaurus, all NBD | Biblion approved release terms for all media types are included . This has the advantage that the term of the term is consistent, that is, users are not confronted with different terms for the same understanding. By networking, libraries can consult each other's catalogs and exchange bibliographic data. Central cataloging, such as the Common Automated Cataloging System (GGC) of OCLC plays an important role in this. Libraries with a regional support function, for example, make use of terms from the NBD | Biblion Trefwoordenthesaurus for the subject termination of their title descriptions in the GGC. They regularly make proposals for n Old terms. NBD | Biblion takes care of the tuning and management of the thesaurus as the central public library catalog of public libraries. The thesaurus terminals may also be available for inclusion in (part) thesauri that can be used for the subject termination in specific (bibliographic) products. This is possible by applying so-called type indicators that indicate which file or product will be assigned the termination terms.
17800	Phenotypic Quality Ontology	http://purl.bioontology.org/ontology/PATO	Phenotypic qualities (properties). This ontology can be used in conjunction with other ontologies such as GO or anatomical ontologies to refer to phenotypes. Examples of qualities are red, ectopic, high temperature, fused, small, edematous and arrested.
17802	Extensible Observation Ontology	https://github.com/NCEAS/oboe/	The Extensible Observation Ontology (OBOE) is a formal ontology for capturing the semantics of scientific observation and measurement. The ontology supports researchers to add detailed semantic annotations to scientific data, thereby clarifying the inherent meaning of scientific observations. (...) OBOE can characterize the context of an observation (e.g., space and time), as well as dependencies such as nested experimental observations. It includes an extensive set of unit definitions (e.g., grams of carbon per liter of seawater), and can facilitate automatic unit conversions (e.g., pounds to kilograms). OBOE can be easily extended to create Entities and Characteristics for specific research domains, making it both broadly applicable and highly customizable. OBOE is being used to improve data interpretation, facilitate reuse, and create precise and effective systems for data search and discovery.
17803	EUNIS Habitat Classification	http://eunis.eea.europa.eu/habitats.jsp	The EUNIS habitat classification is a comprehensive pan-European system to facilitate the harmonised description and collection of data across Europe through the use of criteria for habitat identification. It is hierarchical and covers all types of habitat types from natural to artificial, from terrestrial to freshwater and marine.
17804	Coastal and Marine Ecological Classification Standard	https://www.cmecscatalog.org/	The Coastal and Marine Ecological Classification Standard (CMECS) provides a national framework for organizing information about coasts and oceans and their living systems. It provides a structure for developing and synthesizing data so that ecosystems can be identified, characterized, and mapped in a standard way across regional and national boundaries. CMECS also supports status and trend monitoring activities, policy development, restoration planning, and fisheries management. The standard complements existing wetland and upland classification systems. The six components of the classification standard represent the different aspects of the seascape (water column, geoform, substrate, biotic communities, biogeographic setting, and aquatic setting), starting with the broadest systems (marine, estuarine, and lacustrine) and narrowing to the most detailed physical and biological elements associated with a specific habitat type (biotic community). CMECS is periodically updated to reflect the best science and the needs of the coastal management communities. The framework of a dynamic standard process has been developed to receive input from researchers and users of the standard and to accomplish modifications to the classification system.
17805	CoRIS Glossary	http://www.coris.noaa.gov/glossary/	The CoRIS glossary contains terms concerned with ecology, biogeography, evolution, taxonomy, morphology, physiology, cell and molecular biology, genetics, mapping, development, fisheries, oceanography, geosciences, conservation programs, remote-sensing, physics, chemistry, and data and information management.
17806	Harvard Spectral Classification Scheme	http://www.star.ucl.ac.uk/~pac/spectral_classification.html	The modern stellar spectral classification scheme (also known as the Harvard Spectral Classification Scheme) was created by Annie Jump Cannon through her examination of spectra from 1918 to 1924. Originally, the scheme used capital letters running alphabetically, but was later reordered to reflect the surface temperatures of stars. In order of decreasing temperature, these types were O, B, A, F, G, K and M. Three additional categories also in the scheme: R, N, and S types, were later realized to represent stars with peculiar heavy-metal abundances. Other types (Q for novae, W for Wolf-Rayet stars, etc) are not encountered frequently. According to astronomical myth, Henry Norris Russell suggested the following mnemonic to assist students in remembering the scheme: Oh Be A Fine Girl, Kiss Me!
17807	Taxonomy of Horror Sub-Genres	https://openivorytower.org/taxonomy/	I’ve broken the horror genre down into 10 sub-genres and 3 additional non-sub-genre classifications. Each page includes a full breakdown of the category with descriptions for each classification. Additionally, each classification includes a list of films that exemplify that particular corner of the horror genre. This is an ongoing project, so individual pages and lists will open as I complete them.
1781	Principles of Epidemiology in Public Health Practice Glossary	http://www.cdc.gov/ophss/csels/dsepd/ss1978/glossary.html	Principles of Epidemiology in Public Health Practice, Third Edition. An Introduction to Applied Epidemiology and Biostatistics
17813	SAN (Semantic Actuator Network)	http://www.irit.fr/recherches/MELODI/ontologies/SAN	
17814	Accomodation Ontology	http://purl.org/acco/ns	
17815	Basic Access Control ontology	http://www.w3.org/ns/auth/acl	
17816	ACM Classification Ontology	http://www.rkbexplorer.com/ontologies/acm	
17817	Agent Certification Ontology	http://privatealpha.com/ontology/certification/1	
17818	Asset Description Metadata Schema	http://www.w3.org/ns/adms	
17819	Audio Features Ontology	http://purl.org/ontology/af/	
1782	Australian Access Profile	http://vocabulary.curriculum.edu.au/access.html	This is a national vocabulary identifying accessibility of learning content. An access profile specifies functionality and experiences supported by learning content.
17820	AGLS Metadata Terms	http://www.agls.gov.au/agls/terms	
17821	Agent Relationship Ontology	http://d-nb.info/standards/elementset/agrelon.owl	
17822	Academic Institution Internal Structure Ontology	http://purl.org/vocab/aiiso/schema	
17823	Alliance of Information and Referral Services (AIRS) Vocabulary	https://raw.githubusercontent.com/airs-linked-data/lov/latest/src/airs_vocabulary.ttl	
17824	AKT Reference Ontology	http://www.aktors.org/ontology/portal	
17825	AKT Support Ontology	http://www.aktors.org/ontology/support	
17826	Algorithms Ontology	http://securitytoolbox.appspot.com/securityAlgorithms	
17827	OSLC Asset Management Vocabulary	http://open-services.net/ns/asset	
17828	Association Ontology	http://purl.org/ontology/ao/core	
17829	Appearances Ontology Specification	http://rdf.muninn-project.org/ontologies/appearances	
1783	Monarch Method	http://www.monarchmethod.com/	Three years ago, with the help of some dedicated library volunteers, I decided I was 'Done with Dewey' - we built our own classification system from the ground up based on how my students and staff search for books. I call it the Monarch Method. The best comparison is that it makes looking for books in my library similar to buying a book online through Amazon.﻿
17830	Linked Data API Vocabulary	http://purl.org/linked-data/api/vocab	
17831	The vocabulary for Co-creation Events based on Open Data	http://semweb.mmlab.be/ns/apps4X	
17832	Archival collections ontology	http://purl.org/archival/vocab/arch	
17833	Atom Syndication Ontology	http://bblfish.net/work/atom-owl/2006-06-06/	
17834	Ontology for Meteorological sensors	http://purl.oclc.org/NET/ssnx/meteo/aws	
17835	Basic registrations addresses and buildings vocabulary (BAG)	https://bag.basisregistraties.overheid.nl/def/bag	The Basic Registration of Addresses and Buildings (BAG) is part of the government system of basic registrations. The BAG Vocabulary is the associated ontology published as Linked Data.
17836	OWL representation of ISO 19103 (Basic types package)	http://def.seegrid.csiro.au/isotc211/iso19103/2005/basic	
1784	Screenwriter's Ultimate Guide to Hollywood Meeting Terminology	https://screencraft.org/2015/09/25/the-screenwriters-ultimate-guide-to-hollywood-meeting-terminology/	As screenwriters venture deeper and deeper into the waters of movie studio development offices, agencies, and management companies — after years of trying to break through and finally seeing some attention - it’s imperative that they are prepared for the meetings, the conversations, the emails, and more important, the terminology. Development and acquisition talk can be another language to some. Below we will cover some of the most common terms that screenwriters may come across. Terms that are most commonly utilized in development phases of Hollywood. While you’ve likely heard them before, it’s important to understand the meaning, the usage, and what it means for your own script and writing in question.
17840	Brain Computing Interface (BCI) Ontology	https://w3id.org/BCI-ontology	
17841	OntoMedia Being Representation	http://contextus.net/ontology/ontomedia/ext/common/being	
17842	BEVON: Beverage Ontology	http://rdfs.co/bevon/	
17844	The Bibliographic Ontology	http://purl.org/ontology/bibo/	
17845	BibTeX ontology	http://purl.org/net/nknouf/ns/bibtex	
17846	BIO: A vocabulary for biographical information	http://purl.org/vocab/bio/0.1/	
17847	Biological Taxonomy Vocabulary 0.2 (Core)	http://purl.org/NET/biol/ns	
17849	The Bibliographic Reference Ontology	http://purl.org/spar/biro	
17850	British Library Terms RDF schema	http://www.bl.uk/schemas/bibliographic/blterms	British Library Terms is a small vocabulary complementing existing bibliographic schemas.
17851	Biological Taxonomy Vocabulary 0.2 (Botany)	http://purl.org/NET/biol/botany	
17852	Brainstorm Ontology	http://vocab.deri.ie/br	
17853	Call for Anything vocabulary	http://vocab.deri.ie/c4n	
17854	C4O, the Citation Counting and Context Characterization Ontology	http://purl.org/spar/c4o	
17855	Internet Calendaring and Scheduling Core Object Specification	http://www.w3.org/2002/12/cal/ical	
17856	cartCoordOnt	http://purl.org/net/cartCoord	
17857	Comic Book Ontology	http://comicmeta.org/cbo/	The Comic Book Ontology is a metadata vocabulary for describing comic books and comic book collections. It is a work in progress and part of a larger research project exploring the organization and description of data about comic books.
17858	Creative Commons Rights Expression Language	http://creativecommons.org/ns	
17859	Cognitive Characteristics Ontology	http://purl.org/ontology/cco/core	
1786	Vocabularies for Vocabulary Schema	https://vocabs.ands.org.au/viewById/13	The ANDS Vocabularies for vocabulary schema (lists of terms or permissible data values) are a source for metadata values recorded in the ANDS Vocabulary Portal.
17860	Conceptual Depth and Momentum	http://purl.org/twc/ontology/cdm.owl	
17861	The Collection Description Type Namespace	http://purl.org/cld/cdtype/	
17862	Consumer Electronics Ontology	http://www.ebusiness-unibw.org/ontologies/consumerelectronics/v1	
