prefix	name	homepage	description
r3d100010346	Database of Genomic Variants	https://dgv.tcag.ca/dgv/app/home	The objective of the Database of Genomic Variants is to provide a comprehensive summary of structural variation in the human genome. We define structural variation as genomic alterations that involve segments of DNA that are larger than >1kb. Now we also annotate InDels in 100bp-1kb range. The content of the database is only representing structural variation identified in healthy control samples. The Database of Genomic Variants provides a useful catalog of control data for studies aiming to correlate genomic variation with phenotypic data. The database is continuously updated with new data from peer reviewed research studies. We always welcome suggestions and comments regarding the database from the research community.
r3d100010347	tDAR	https://www.tdar.org/	The Digital Archaeological Record (tDAR) is an international digital repository for the digital records of archaeological investigations. tDAR’s use, development, and maintenance are governed by the Center for Digital Antiquity, an organization dedicated to ensuring the long-term preservation of irreplaceable archaeological data and to broadening the access to these data.
r3d100010348	TESS	https://www.tessexperiments.org/	Time-sharing Experiments for the Social Sciences (TESS) offers researchers the opportunity to capture the internal validity of experiments while also realizing the benefits of working with a large, diverse population of research participants.
r3d100010349	Association of Religion Data Archives	https://www.thearda.com/	The Association of Religion Data Archives (ARDA) strives to democratize access to the best data on religion. Founded as the American Religion Data Archive in 1997 and going online in 1998, the initial archive was targeted at researchers interested in American religion. The targeted audience and the data collection have both greatly expanded since 1998, now including American and international collections and developing features for educators, journalists, religious congregations, and researchers. Data included in the ARDA are submitted by the foremost religion scholars and research centers in the world.
r3d100010351	Tree of Life Web Project	http://www.tolweb.org/tree/phylogeny.html	The Tree of Life Web Project is a collection of information about biodiversity compiled collaboratively by hundreds of expert and amateur contributors. Its goal is to contain a page with pictures, text, and other information for every species and for each group of organisms, living or extinct. Connections between Tree of Life web pages follow phylogenetic branching patterns between groups of organisms, so visitors can browse the hierarchy of life and learn about phylogeny and evolution as well as the characteristics of individual groups.
r3d100010352	CRYSTMET	https://cds.dl.ac.uk/cgi-bin/news/disp?crystmet	<<<!!!<<< The database is no longer available from 1st July 2018 >>>!!!>>> CRYSTMET was previously included in the NCDS as part of CrystalWorks. Unfortunately we are no longer able to license the CRYSTMET database for access through the NCDS. Therefore the database will no longer be accessible from 1st July 2018. >>>>  CRYSTMET contains chemical, crystallographic and bibliographic data together with associated comments regarding experimental details for each study. It is a database of critically evaluated crystallographic data for metals, including alloys, intermetallics and minerals.Using these data, a number of associated files are derived, a major one being a parallel file of calculated powder patterns. These derived data are included within the CRYSTMET product.
r3d100010354	THREDDS Data Server	https://docs.unidata.ucar.edu/tds/current/userguide/index.html	The THREDDS Data Server (TDS) is a web server that provides metadata and data access for scientific datasets, using OPeNDAP, OGC WMS and WCS, HTTP, and other remote data access protocols. Unidata is a diverse community of over 250 institutions vested in the common goal of sharing data, and tools to access and visualize that data. For more than 25 years Unidata has been providing data, tools, and support to enhance earth-system education and research. In an era of increasing data complexity, accessibility, and multidisciplinary integration, Unidata provides a rich set of services and tools.
r3d100010355	Unidata Internet Data Distribution	https://www.unidata.ucar.edu/projects/index.html#idd	The Unidata community of over 260 universities is building a system for disseminating near real-time earth observations via the Internet. Unlike other systems, which are based on data centers where the information can be accessed, the Unidata IDD is designed so a university can request that certain data sets be delivered to computers at their site as soon as they are available from the observing system. The IDD system also allows any site with access to specialized observations to inject the dataset into the IDD for delivery to other interested sites.
r3d100010356	Unidata's RAMADDA	https://ramadda.unidata.ucar.edu/repository	Our mission is to provide the data services, tools, and cyberinfrastructure leadership that advance earth-system science, enhance educational opportunities, and broaden participation. Unidata's main RAMADDA server contains access to a variety of datasets including the full IDD feed, Case Studies and other project data. RAMADDA is a content management system for Earth Science data. More information is available here: https://ramadda.org/?
r3d100010357	The Universal Protein Resource	https://www.uniprot.org/	The Universal Protein Resource (UniProt) is a comprehensive resource for protein sequence and annotation data. The UniProt databases are the UniProt Knowledgebase (UniProtKB), the UniProt Reference Clusters (UniRef), and the UniProt Archive (UniParc).
r3d100010358	National Virtual Observatory	https://sites.google.com/site/usvirtualobservatory/	<<<!!!>>> NVO - National Virtual Observatory is closed now <<<!!! >>>
r3d100010359	Naval Oceanography Portal	https://www.metoc.navy.mil/index.html	The United States Naval Meteorology and Oceanography Command (NMOC) provides critical information from the ocean depths to the most distant reaches of space, meeting needs in the military, scientific, and civilian communities. The following NMOC components make their products available to the public through this portal: The Joint Typhoon Warning Center (JTWC) is the U.S. Department of Defense agency responsible for issuing tropical cyclone warnings for the Pacific and Indian Oceans. The Fleet Numerical Meteorology and Oceanography Center (FNMOC) provides the highest quality, most relevant and timely worldwide meteorology and oceanography support to U.S. and coalition forces from its Operations Center in Monterey, California. The Naval Oceanographic Office (NAVO) maximizes seapower by applying relevant oceanographic knowledge in support of U.S. National Security.
r3d100010360	Scientific Registry of Transplant Recipients	https://www.srtr.org/	The Scientific Registry of Transplant Recipients (SRTR) is an ever-expanding national database of transplantation statistics. Founded in 1987, the registry exists to support the ongoing evaluation of the scientific and clinical status of solid organ transplantation, including kidney, heart, liver, lung, intestine, and pancreas. Data in the registry are collected by the Organ Procurement and Transplantation Network (OPTN) from hospitals and organ procurement organizations (OPOs) across the country. The SRTR contains current and past information about the full continuum of transplant activity, from organ donation and waiting list candidates to transplant recipients and survival statistics. This information is used to help develop evidence-based policy, to support analysis of transplant programs and OPOs, and to encourage research on issues of importance to the transplant community.
r3d100010361	United States Transuranium & Uranium Registries	https://ustur.wsu.edu/	The United States Transuranium & Uranium Registries (USTUR) is a research program that studies actinide elements deposited within the human body – in persons with measurable, documented exposures to those elements.
r3d100010362	The USA National Phenology Network	https://www.usanpn.org/home	The USA National Phenology Network serves science and society by promoting broad understanding of plant and animal phenology and its relationship with environmental change. The Network is a consortium of individuals and organizations that collect, share, and use phenology data, models, and related information.
r3d100010363	Visual Arts Data Service	https://vads.ac.uk/	VADS is the online resource for visual arts. It has provided services to the academic community for 12 years and has built up a considerable portfolio of visual art collections comprising over 100,000 images that are freely available and copyright cleared for use in learning, teaching and research in the UK. VADS provides: expert guidance and help for digital projects in art education; resource development and hosting for art education; project management and consultancy for art education; leadership in the innovative use of ICT in education through its research and development activities. VADS offers advice and guidance to the visual arts research, teaching and learning communities on all aspects of digital resource management from funding, through delivery and use, to preservation.
r3d100010364	Wand- und Deckenmalerei in Lübecker Häusern 1300 bis 1800	https://www.wandmalerei-luebeck2020.uni-kiel.de/	A collection of all 1.600 wall and ceiling paintings from 400 Lübecker Bürgerhäusern
r3d100010365	West African Plants	http://www.westafricanplants.senckenberg.de/root/index.php	The database contains photographs of plants from West Africa in a broad geographical sense, mainly from the savanna regions.
r3d100010366	Woods Hole Oceanographic Institution - Data & Repositories	https://www.whoi.edu/what-we-do/understand/data/	WHOI is the world's leading non-profit oceanographic research organization. WHOI maintains unparalleled depth and breadth of expertise across a range of oceanographic research areas. Institution scientists and engineers work collaboratively within and across six research departments to advance knowledge of the global ocean and its fundamental importance to other planetary systems. At the same time, they also train future generations of ocean scientists and address problems that have a direct impact in efforts to understand and manage critical marine resources.
r3d100010367	World Ozone and Ultraviolet Radiation Data Centre	https://woudc.org/	The WOUDC processes, archives and publishes world ozone and UV data reported by over 400 stations comprising over 100 international agencies and universities. The World Ozone and Ultraviolet Radiation Data Centre (WOUDC) has the two component parts: the World Ozone Data Centre (WODC) and the World Ultraviolet Radiation Data Centre (WUDC). These data are available on-line with updates occuring every week and in addition to the on-line archive, data are published annually on CD-ROM, now DVD.
r3d100010368	FORS Data Service	https://forscenter.ch/data-services/	FORS is the Swiss Centre of Expertise in the Social Sciences. FORS maintains a national digital archive for social science research data, implements large-scale national and international surveys, offers data and research information services to researchers and academic institutions, and conducts methodological and thematic research. FORS Data Service is FORS’ resource centre for research and teaching in the social sciences. It provides data management support and training, and it archives, disseminates and promotes quantitative and qualitative data. The Data Service maintains a comprehensive and up-to-date inventory of social science research projects in Switzerland, and makes available a wide range of datasets for secondary analysis. Databases at the FORS Data Service are: SWISSUbase and DeVisu (for variable level metadata for important surveys).
r3d100010370	Science Data Centre Leibniz-Institute for Solarphysics	https://sdc.leibniz-kis.de/en/	Science Data Centre (SDC) is a service launched by Leibniz-Institute for Solarphysics (KIS). Its primary purpose is to provide a common platform for the solar community to store, access, analyse and archive solar data produced by a heterogeneous group of scientific instruments. ChroTel is a telescope to observe the solar chromosphere across the full disk. ChroTel observes the Sun pseudo-simultaneously in three channels at Ca II K, H-alpha and Helium 1083. GRIS is the spectrograph developed by IAC, installed in the German solar telescope GREGOR of the Teide Observatory. LARS is an Absolute Reference Spectrograph. It performs fiber-coupled solar observations with the high-resolution Echelle Spectrograph of the Vacuum Tower Telescope (VTT) at the Observatorio del Teide on Tenerife.
r3d100010371	ZACAT	https://zacat.gesis.org/webview/	<<<!!!<<< The ZACAT server is end-of-life The ZACAT server is EOL and has been taken offline. The software driving the portal has been unmaintained for several years and could no longer be reasonably sustained. We have expanded https://search.gesis.org to include information on the studies' variable level where available, which is a superset of the studies in ZACAT. Please use the variable search on https://search.gesis.org to identify and download datasets. >>>!!!>>>
r3d100010373	Launchpad	https://code.launchpad.net	Launchpad is a software collaboration platform that provides: Bug tracking, Code hosting using Bazaar, Code reviews Ubuntu package building and hosting, Translations, Mailing lists, Answer tracking and FAQs, Specification tracking. Launchpad can host your project’s source code using the Bazaar version control system
r3d100010374	Canadian Space Science Data Portal	https://cssdp.ca/	The CSSDP project provides space scientists with access to a wide range of space data, observations, and investigative tools. It provides a seamless, single- point of access to these resources through a custom web portal. To date, more than 350 scientists are registered users of the CSSDP portal. The project integrates data from sources such as the Canadian Geospace Monitoring Program and anticipates serving data from the NASA THEMIS satellite probes, the Canadian High-Artic Ionospheric Network (CHAIN), and the Alberta- based Enhanced Polar Outflow Probe (ePOP) satellite mission. This collection and presentation of space data is used to study the influence of the sun on near- Earth space environment, including phenomena such as geomagnetic storms, which cause the northern and southern lights. Geomagnetic storms are also known for often causing power outages, disturbances in polar communications, and the failure of satellites. The effects of space weather can also cause transpolar flight paths to be diverted, adding significant fuel costs to airlines and disruptions for travellers.
r3d100010376	Land Processes Distributed Active Archive Center	https://lpdaac.usgs.gov/	The Land Processes Distributed Active Archive Center (LP DAAC) is a component of NASAs Earth Observing System (EOS) Data and Information System (EOSDIS). LP DAAC processes, archives, and distributes land data and products derived from the EOS sensors. Located just outside Sioux Falls, South Dakota, the LP DAAC handles data from three EOS instruments aboard two operational satellite platforms: ASTER and MODIS from Terra, and MODIS from Aqua. ASTER data are received, processed, distributed, and archived while MODIS land products are received, distributed, and archived.
r3d100010377	NIDDK Central Repository	https://repository.niddk.nih.gov/home/	In 2003, the National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK) at NIH established Data, Biosample, and Genetic Repositories to increase the impact of current and previously funded NIDDK studies by making their data and biospecimens available to the broader scientific community. These Repositories enable scientists not involved in the original study to test new hypotheses without any new data or biospecimen collection, and they provide the opportunity to pool data across several studies to increase the power of statistical analyses. In addition, most NIDDK-funded studies are collecting genetic biospecimens and carrying out high-throughput genotyping making it possible for other scientists to use Repository resources to match genotypes to phenotypes and to perform informative genetic analyses.
r3d100010379	Climate Change Knowledge Portal	https://climateknowledgeportal.worldbank.org/#	The CCKP contains environmental, disaster risk, and socio-economic datasets, as well as synthesis products, such as the Climate Adaptation Country Profiles, which are built and packaged for specific user-focused functions such as climate change indices for a particular country. The portal also provides intelligent links to other resources and tools.
r3d100010381	Bavarian Archive for Speech Signals	https://clarin.phonetik.uni-muenchen.de/BASRepository/	The Bavarian Archive for Speech Signals (BAS) is a public institution hosted by the University of Munich. This institution was founded with the aim of making corpora of current spoken German available to both the basic research and the speech technology communities via a maximally comprehensive digital speech-signal database. The speech material will be structured in a manner allowing flexible and precise access, with acoustic-phonetic and linguistic-phonetic evaluation forming an integral part of it.
r3d100010382	IDS Repository	https://repos.ids-mannheim.de/	The domain of the IDS repository is the German language, mainly in its current form (contemporary New High German). Its designated community are national and international researchers in German and general linguistics. As an institutional repository, the repository provides long term archival of two important IDS projects: the Deutsches Referenzkorpus (‘German Reference Corpus’, DeReKo), which curates a large corpus of written German language, and the Archiv für Gesprochenes Deutsch (‘Archive of Spoken German’, AGD), which curates several corpora of spoken German. In addition, the repository enables germanistic researchers from IDS and from other research facilities and universities to deposit their research data for long term archival of data and metadata arising from research projects.
r3d100010383	The Language Archive	https://archive.mpi.nl/tla/	The Language Archive at the Max Planck Institute in Nijmegen provides a unique record of how people around the world use language in everyday life. It focuses on collecting spoken and signed language materials in audio and video form along with transcriptions, analyses, annotations and other types of relevant material (e.g. photos, accompanying notes).
r3d100010384	CLARIND-UdS: Language Resources Repository at UdS	https://fedora.clarin-d.uni-saarland.de/index.en.html	In collaboration with other centres in the Text+ consortium and in the CLARIN infrastructure, the CLARIND-UdS enables eHumanities by providing a service for hosting and processing language resources (notably corpora) for members of the research community. CLARIND-UdS centre thus contributes of lifting the fragmentation of language resources by assisting members of the research community in preparing language materials in such a way that easy discovery is ensured, interchange is facilitated and preservation is enabled by enriching such materials with meta-information, transforming them into sustainable formats and hosting them. We have an explicit mission to archive language resources especially multilingual corpora (parallel, comparable) and corpora including specific registers, both collected by associated researchers as well as researchers who are not affiliated with us.
r3d100010385	Deutsches Textarchiv	https://www.deutschestextarchiv.de/	The German Text Archive (Deutsches Textarchiv, DTA) presents online a selection of key German-language works in various disciplines from the 17th to 19th centuries. The electronic full-texts are indexed linguistically and the search facilities tolerate a range of spelling variants. The DTA presents German-language printed works from around 1650 to 1900 as full text and as digital facsimile. The selection of texts was made on the basis of lexicographical criteria and includes scientific or scholarly texts, texts from everyday life, and literary works. The digitalisation was made from the first edition of each work. Using the digital images of these editions, the text was first typed up manually twice (‘double keying’). To represent the structure of the text, the electronic full-text was encoded in conformity with the XML standard TEI P5. The next stages complete the linguistic analysis, i.e. the text is tokenised, lemmatised, and the parts of speech are annotated. The DTA thus presents a linguistically analysed, historical full-text corpus, available for a range of questions in corpus linguistics. Thanks to the interdisciplinary nature of the DTA Corpus, it also offers valuable source-texts for neighbouring disciplines in the humanities, and for scientists, legal scholars and economists.
r3d100010386	LINDAT/CLARIAH-CZ repository	https://lindat.mff.cuni.cz/repository/xmlui/	LINDAT/CLARIN is designed as a Czech “node” of Clarin ERIC (Common Language Resources and Technology Infrastructure). It also supports the goals of the META-NET language technology network. Both networks aim at collection, annotation, development and free sharing of language data and basic technologies between institutions and individuals both in science and in all types of research. The Clarin ERIC infrastructural project is more focused on humanities, while META-NET aims at the development of language technologies and applications. The data stored in the repository are already being used in scientific publications in the Czech Republic. In 2019 LINDAT/CLARIAH-CZ was established as a unification of two research infrastructures, LINDAT/CLARIN and DARIAH-CZ.
r3d100010387	CLARIN-DK-UCPH Repository	https://repository.clarin.dk/repository/xmlui/	The CLARIN Centre at the University of Copenhagen, Denmark, hosts and manages a data repository (CLARIN-DK-UCPH Repository), which is part of a research infrastructure for humanities and social sciences financed by the University of Copenhagen. The CLARIN-DK-UCPH Repository provides easy and sustainable access for scholars in the humanities and social sciences to digital language data (in written, spoken, video or multimodal form) and provides advanced tools for discovering, exploring, exploiting, annotating, and analyzing data. CLARIN-DK also shares knowledge on Danish language technology and resources and is the Danish node in the European Research Infrastructure Consortium, CLARIN ERIC.
r3d100010390	Forschungsdatenzentrum Bildung	https://www.fdz-bildung.de	The Research Data Centre Education is a focal point for empirical educational research regarding the archiving and retrieval of audiovisual research data (AV) data and survey instruments (questionnaires and tests). In Research Data Centre Education relevant for empirical educational research data sets and tools for secondary use are provided conform with data protection via a central data repository. Contextual information for each origin study and data and instruments as well as related publications complete the offer. Content of Research Data Centre Education formation (so far) focuses on instruments and data sets of Schulqualitäts- and teaching quality research. Observation and interview data in the form of (anonymous) transcripts and codes - be viewed freely accessible - if any. The release of the original AV data for a scientific re-use is linked to a registration by specifying a reasoned research interest in order to protect the privacy rights of the observed or interviewed people.
r3d100010392	Geothermal Information System	https://www.geotis.de/homepage/GeotIS-Startpage?loc=en	The geothermal information system (GeotIS) provides information and data compilations on deep aquifers in Germany relevant for geothermal exploitation. GeotIS is a public internet based information system and satisfies the demand for a comprehensive, largely scale-independent form of a geothermal atlas which can be continuously updated. GeotIS helps users identify geothermal potentials by visualizing temperature, hydraulic properties and depth levels of relevant stratigraphic units. A sophisticated map interface simplifies the navigation to all areas of interest. An additional component contains a catalogue of all geothermal installations in Germany. The primary objective of this project is to improve the quality of geothermal-plant project-planning and the estimation of the exploration risk for geothermal projects on selectable locations. However, concrete, location-specific analyses still remain the task of local feasibility studies.
r3d100010393	International Mouse Strain Resource	https://www.findmice.org/	The IMSR is a searchable online database of mouse strains, stocks, and mutant ES cell lines available worldwide, including inbred, mutant, and genetically engineered strains. The goal of the IMSR is to assist the international scientific community in locating and obtaining mouse resources for research. Note that the data content found in the IMSR is as supplied by strain repository holders. For each strain or cell line listed in the IMSR, users can obtain information about: Where that resource is available (Repository Site); What state(s) the resource is available as (e.g. live, cryopreserved embryo or germplasm, ES cells); Links to descriptive information about a strain or ES cell line; Links to mutant alleles carried by a strain or ES cell line; Links for ordering a strain or ES cell line from a Repository; Links for contacting the Repository to send a query
r3d100010395	LAUDATIO	https://www.laudatio-repository.org/	LAUDATIO has developed an open access research data repository for historical corpora. For the access and (re-)use of historical corpora, the LAUDATIO repository uses a flexible and appropriate documentation schema with a subset of TEI customized by TEI ODD. The extensive metadata schema contains information about the preparation and checking methods applied to the data, tools, formats and annotation guidelines used in the project, as well as bibliographic metadata, and information on the research context (e.g. the research project). To provide complex and comprehensive search in the annotation data, the search and visualization tool ANNIS is integrated in the LAUDATIO-Repository.
r3d100010398	ARS	https://amr.rki.de/Content/Common/Main.aspx	With ARS - Antimicrobial Resistance Surveillance in Germany - the infrastructure for a nationwide surveillance of antimicrobial resistance has been established, which covers both the inpatient medical care and the ambulatory care sector. This is intended to reliable data on the epidemiology of antimicrobial resistance in Germany and differential statements provided by structural features of the health care and by region are possible. ARS is designed as a laboratory-based surveillance system for continuous collection of resistance data from routine for the full range of clinically relevant bacterial pathogens. Project participants and thus data suppliers are laboratories that analyze samples of medical facilities and doctors' offices microbiologically.
r3d100010399	ZEW Forschungsdatenzentrum	https://kooperationen.zew.de/zew-fdz/startseite	The ZEW research data can be analysed here at ZEW in the ZEW-FDZ premises for research projects. The data provided is individual company data. Besides, the ZEW Financial Market Test provides data collected in the course of an expert survey. Furthermore, Scientific Use Files for eight data sets (three years after the implementation of the survey) and absolute anonymised Education Use Files for the Mannheim Innovation Panel can be used.
r3d100010400	Banco de Información para la Investigación Aplicada en Ciencias Sociales, Repositorio Institucional	https://biiacs-dspace.cide.edu/	<<<!!!<<< This repository is no longer available. >>>!!!>>>
r3d100010401	KASCADE Cosmic Ray Data Centre	https://kcdc.iap.kit.edu/	The aim of the project KCDC (KASCADE Cosmic Ray Data Centre) is the installation and establishment of a public data centre for high-energy astroparticle physics based on the data of the KASCADE experiment. KASCADE was a very successful large detector array which recorded data during more than 20 years on site of the KIT-Campus North, Karlsruhe, Germany (formerly Forschungszentrum, Karlsruhe) at 49,1°N, 8,4°O; 110m a.s.l. KASCADE collected within its lifetime more than 1.7 billion events of which some 433.000.000 survived all quality cuts. Initially about 160 million events are available here for public usage.
r3d100010402	KNMI Climate Explorer	https://climexp.knmi.nl/start.cgi	The KNMI Climate Explorer is a web application to analysis climate data statistically.
r3d100010403	Barbara A. Mikulski Archive for Space Telescopes	https://archive.stsci.edu/	The Mikulski Archive for Space Telescopes (MAST) is a NASA funded project to support and provide to the astronomical community a variety of astronomical data archives, with the primary focus on scientifically related data sets in the optical, ultraviolet, and near-infrared parts of the spectrum. MAST is located at the Space Telescope Science Institute (STScI).
r3d100010404	Southeast Asian Climate Assessment & Dataset	http://sacad.database.bmkg.go.id/	SACA&D is developed as part of the Digitisasi Data Historis (Didah) project. This project is focusing on the digitization and use of high-resolution historical climate data from Indonesia and other Southeast Asian countries
r3d100010406	Wetter, Wolken, Klima	http://imkhp2.physik.uni-karlsruhe.de/~muehr/wetter.html	<<<!!!<<< This repository is no longer available.   Some information can be found at: https://www.klimadiagramme.de/ and https://www.klimadiagramme.de/Europa/Karlsruhe/ka_klima.htm >>>!!!>>>
r3d100010407	Der Karlsruher Wolkenatlas	https://www.wolkenatlas.de/	The Karlsruher Wolkenatlas includes images of different cloud species and of some optical effects like circumzenithal arc, glories, and halos. Beside that phenomena like inversion or dust devil are shown. Another focus is on images of precipitation, different manifestations of precipation at earthground, rainbows and lightnings.
r3d100010408	The Antibody Registry	https://antibodyregistry.org/	The Antibody Registry supports the RRID Initiative and exists to give researchers a way to universally identify antibodies used in publications. The registry lists many commercial antibodies from over 200 vendors, which have been assigned a unique identifier and over 2000 individual laboratories. If the antibody that you are using does not appear in the list, an entry can be made by filling in as little as 2 pieces of information: the catalog number and the url of the vendor where our curators can find information and material data sheets.
r3d100010409	ASTM International	https://www.astm.org/Standard/index.html	ASTM International, formerly known as the American Society for Testing and Materials (ASTM), is a globally recognized leader in the development and delivery of international voluntary consensus standards. Today, some 12,000 ASTM standards are used around the world to improve product quality, enhance safety, facilitate market access and trade, and build consumer confidence.
r3d100010410	BGS GeoScenic	http://geoscenic.bgs.ac.uk/asset-bank/action/viewHome	GeoScenic offers access to images from the vast collections of geological photographs in BGS.
r3d100010411	Comprehensive R Archive Network	https://cran.r-project.org/	CRAN is a network of ftp and web servers around the world that store identical, up-to-date, versions of code and documentation for R. R is ‘GNU S’, a freely available language and environment for statistical computing and graphics which provides a wide variety of statistical and graphical techniques: linear and nonlinear modelling, statistical tests, time series analysis, classification, clustering, etc. Please consult the R project homepage for further information.
r3d100010412	EarthChem Library	http://earthchem.org/library	<<<!!!<<< duplicate   see https://www.re3data.org/repository/r3d100011538  >>>!!!>>>
r3d100010413	Ontology Lookup Service	https://www.ebi.ac.uk/ols/index	The Ontology Lookup Service (OLS) is a repository for biomedical ontologies that aims to provide a single point of access to the latest ontology versions. The user can browse the ontologies through the website as well as programmatically via the OLS API. The OLS provides a web service interface to query multiple ontologies from a single location with a unified output format.The OLS can integrate any ontology available in the Open Biomedical Ontology (OBO) format.  The OLS is an open source project hosted on Google Code.
r3d100010416	Online Mendelian Inheritance in Man	https://www.ncbi.nlm.nih.gov/omim	OMIM is a comprehensive, authoritative compendium of human genes and genetic phenotypes that is freely available and updated daily. OMIM is authored and edited at the McKusick-Nathans Institute of Genetic Medicine, Johns Hopkins University School of Medicine, under the direction of Dr. Ada Hamosh. Its official home is omim.org.
r3d100010418	RunMyCode	http://www.runmycode.org/home	RunMyCode is a novel cloud-based platform that enables scientists to openly share the code and data that underlie their research publications. The web service only requires a web browser as all calculations are done on a dedicated cloud computer. Once the results are ready, they are automatically displayed to the user.
r3d100010420	System for Earth Sample Registration	https://www.geosamples.org/	SESAR, the System for Earth Sample Registration, is a global registry for specimens (rocks, sediments, minerals, fossils, fluids, gas) and related sampling features from our natural environment. SESAR's objective is to overcome the problem of ambiguous sample naming in the Earth Sciences. SESAR maintains a database of sample records that are contributed by its users. Each sample that is registered with SESAR is assigned an International Geo Sample Number IGSN to ensure its global unique identification.
r3d100010422	ThermoML	https://trc.nist.gov/ThermoML.html	ThermoML presents published experimental data extracted from 5 major journals in the field and links to ThermoML files, which represent experimental thermophysical and thermochemical property data reported in the corresponding articles. At the same time ThermoML is an XML-Based IUPAC Standard for Storage and Exchange of Experimental Thermophysical and Thermochemical Property Data.
r3d100010423	Woods Hole Open Access Server	https://darchive.mblwhoilibrary.org/home	The Woods Hole Open Access Server, WHOAS, is an institutional repository that captures, stores, preserves, and redistributes the intellectual output of the Woods Hole scientific community in digital form. WHOAS is managed by the MBLWHOI Library as a service to the Woods Hole scientific community
r3d100010425	Forschungsdatenzentrum der Bundesagentur für Arbeit im Institut für Arbeitsmarkt und Berufsforschung	https://fdz.iab.de/	The Research Data Centre (FDZ) of the German Federal Employment Agency (BA) at the Institute for Employment Research (IAB) is intended mainly to facilitate access to BA and IAB micro data for non-commercial empirical research using standardised and transparent access rules. The FDZ mediates between data producers and external users. We also control for compliance with data protection regulations.
r3d100010426	Forschungsdatenzentren der Statistischen Ämter des Bundes und der Länder	https://www.forschungsdatenzentrum.de/en	The basic goal of the research data centres of the statistical offices of the Federation and the Länder is to improve the accessibility and usability of microdata of official statistics by setting up various ways of using the data. Research data centres of the Federal Statistical Office (FDZ-Bund) and the statistical offices of the Länder (FDZ-Länder) provide collectively access to selected microdata of official statistics to researchers for scientific purposes.
r3d100010427	Forschungsdatenzentrum am IQB	https://www.iqb.hu-berlin.de/fdz	The Research Data Centre (Forschungsdatenzentrum, FDZ) at the Institute for Educational Quality Improvement (Institut zur Qualitätsentwicklung im Bildungswesen, IQB) archives and documents data sets resulting from national and international assessment studies (such as DESI, PIRLS, PISA, IQB-Bildungstrends). Moreover, the FDZ makes these data sets available for re- and secondary analysis. Members of the scientific community can apply for access to the data sets archived at the FDZ.
r3d100010429	Forschungsdatenzentrum des Deutschen Zentrum für Altersfragen	https://www.dza.de/en/research/fdz	The FDZ-DZA (Forschungsdatenzentrum DZA) is a facility of the German Centre of Gerontology (Deutsches Zentrum für Altersfragen, DZA) and has received accreditation as research data center DZA by the German Data Forum (RatSWD). Its main task is to make data of the German Ageing Survey DEAS and the German Survey on Volunteering (FWS) accessible to researchers by providing user-friendly Scientific Use Files (SUF), documentation of the contents and instruments as well support for scholars using the data.
r3d100010430	Survey of Health, Ageing and Retirement in Europe	https://share-eric.eu	The Survey of Health, Ageing and Retirement in Europe (SHARE) is a multidisciplinary and cross-national panel database of micro data on health, socio-economic status and social and family networks of more than 140,000 individuals (approximately 530,000 interviews) aged 50 or over from 28 European countries and Israel.
r3d100010431	Pairfam	https://www.pairfam.de/en/	The 2008-launched German Family Panel pairfam (“Panel Analysis of Intimate Relationships and Family Dynamics”) is a multi-disciplinary, longitudinal study for researching partnership and family dynamics in Germany. The annually collected survey data from a nationwide random sample of more than 12,000 persons of the three birth cohorts 1971-73, 1981-83, 1991-93 and their partners, parents and children offers unique opportunities for the analysis of partner and generational relationships as they develop over the course of multiple life phases. A restocking and refreshment sample in wave 11 has added the birth cohort 2001-03.
r3d100010432	Forschungsdatenzentrum Internationale Umfrageprogramme	https://www.gesis.org/en/institute/about-us/research-data-centers/rdc-international-survey-programs	The Research Data Center (RDC) “International Survey Programs“ provides researchers with data, services, and consultation on a number of important international study series which are under intensive curation by GESIS. They all cover numerous countries and, quite often, substantial time spans. The RDC provides optimal data preparation and access to a wide scope of data and topics for comparative analysis.
r3d100010433	Forschungsdatenzentrum Wahlen	https://www.gesis.org/wahlen	The Research Data Center Elections is part of GESIS and provides access to a number of national survey datasets, e.g. the German Longitudinal Election Study (GLES). The RDC provides intensive data preparation and access to a wide scope of data and topics. Furthermore, the RDC offers consultation and creation of value-added services like data handbooks, cumulations, and training.
r3d100010434	FDZ German Microdata Lab	https://www.gesis.org/en/institute/about-us/research-data-centers/rdc-german-microdata-lab	The GML contributes to the continual improvement of access to and information about official microdata; provides a service and research infrastructure for these data; adopts the function of an intermediary between the Federal Statistical Office and empirical research; conducts exemplary research based upon official data. The GML is an integral part of the German data infrastructure and features as one of six institutions funded by the German Council of Social and Economic Data.
r3d100010435	Forschungsdatenzentrum Ruhr am RWI	https://www.rwi-essen.de/en/research-advice/further/research-data-center-ruhr-fdz	As a center for scientific research and evidence-based policy advice, RWI requires an effective econometric infrastructure. The increased use of individual and firm data also requires effective regulations and tools for data protection. The research division’s objectives are to advise RWI researchers in methodical questions, to develop new econometric approaches to solve concrete research questions, and to ensure data protection.
